data,ora,azione,minimo,massimo,media,counter
08-11-2021,09,SEV.FR,19.685,19.72,19.696260162601593,123
08-11-2021,09,AKOM.FR,2.82,2.82,2.82,1
08-11-2021,09,CEN.FR,67.0,67.5,67.0809523809524,21
08-11-2021,09,ADUX.FR,2.2,2.2,2.1999999999999997,9
08-11-2021,09,NOKIA.FR,5.04,5.118,5.072563535911606,181
08-11-2021,09,COVH.FR,16.2,16.4,16.259999999999998,20
08-11-2021,09,FDJ.FR,45.07,45.45,45.28862520458258,611
08-11-2021,09,NHOA.FR,19.6,19.94,19.900000000000002,9
08-11-2021,09,FNAC.FR,57.35,57.95,57.67549019607841,102
08-11-2021,09,AIR.FR,113.68,115.32,114.50540659340525,4550
08-11-2021,09,ES.FR,14.35,14.6,14.419230769230763,26
08-11-2021,09,CGG.FR,0.6842,0.6996,0.6916615384615381,624
08-11-2021,09,INEA.FR,44.2,44.2,44.2,1
08-11-2021,09,FATL.FR,43.6,43.6,43.6,2
08-11-2021,09,HEXA.FR,42.2,42.7,42.481578947368426,38
08-11-2021,09,AVT.FR,0.0621,0.0635,0.06312325581395348,43
08-11-2021,09,ECP.FR,0.78,0.793,0.7812500000000001,12
08-11-2021,09,AKW.FR,22.6,23.4,23.010504201680675,119
08-11-2021,09,GRVO.FR,130.0,131.0,130.33636363636364,55
08-11-2021,09,BON.FR,22.05,22.3,22.18333333333333,36
08-11-2021,09,GUI.FR,14.28,14.84,14.576190476190508,273
08-11-2021,09,LUCBS.FR,0.0325,0.0325,0.0325,1
08-11-2021,09,KORI.FR,29.6,29.88,29.738358974359,195
08-11-2021,09,SBT.FR,13.3,13.36,13.337777777777779,9
08-11-2021,09,GENX.FR,9.0,9.04,9.004,10
08-11-2021,09,PREC.FR,34.0,34.21,34.166999999999994,5
08-11-2021,09,GLO.FR,19.56,19.84,19.78227848101265,79
08-11-2021,09,LBIRD.FR,20.0,20.3,20.058139534883715,43
08-11-2021,09,IGE.FR,262.0,262.0,262.0,1
08-11-2021,09,CAP.FR,207.1,212.2,210.83359840954276,1006
08-11-2021,09,VMGBS.FR,0.0045,0.005,0.00475,2
08-11-2021,09,COH.FR,1.87,1.87,1.87,1
08-11-2021,09,BUDBS.FR,0.034,0.034,0.034,1
08-11-2021,10,ACA.FR,13.238,13.358,13.311188328912435,1131
08-11-2021,10,AIR.FR,114.5,115.3,114.92019692792434,2539
08-11-2021,10,CS.FR,25.425,25.55,25.49917588817705,1717
08-11-2021,10,ELIOR.FR,6.49,6.525,6.5073484848484835,66
08-11-2021,10,EC.FR,136.5,137.5,137.0,10
08-11-2021,10,BN.FR,56.69,56.96,56.771213818860716,1071
08-11-2021,10,CGG.FR,0.682,0.692,0.6861292134831463,178
08-11-2021,10,UBI.FR,46.65,47.06,46.811333333333266,375
08-11-2021,10,GV.FR,0.368,0.3722,0.3700263157894738,19
08-11-2021,10,ENGI.FR,12.752,12.846,12.809869281045735,1377
08-11-2021,10,COM.FR,12.0,12.2,12.1,2
08-11-2021,10,FGR.FR,92.94,93.7,93.30011257035636,533
08-11-2021,10,MCPHY.FR,22.5,22.9,22.634096385542126,166
08-11-2021,10,NK.FR,37.54,37.84,37.659703703703705,135
08-11-2021,10,ORP.FR,93.6,94.24,93.89252032520311,246
08-11-2021,10,CAP.FR,210.8,212.2,211.45584905660468,530
08-11-2021,10,MDM.FR,20.28,20.38,20.324761904761903,42
08-11-2021,10,FDJ.FR,45.08,45.38,45.24448529411761,136
08-11-2021,10,KORI.FR,29.4,29.54,29.45200000000001,55
08-11-2021,10,TCH.FR,2.648,2.69,2.6777777777777776,27
08-11-2021,10,DVT.FR,168.5,168.5,168.5,3
08-11-2021,10,VK.FR,7.04,7.2,7.109269406392699,219
08-11-2021,10,RF.FR,79.15,79.45,79.29298245614034,57
08-11-2021,10,HOLN.FR,44.47,44.81,44.691379310344836,29
08-11-2021,10,NVD3.FR,306.6526,314.5879,312.06012499999997,4
08-11-2021,10,SFPI.FR,3.81,3.83,3.8219999999999983,25
08-11-2021,10,POM.FR,23.38,23.68,23.546153846153832,52
08-11-2021,10,MTU.FR,29.35,29.55,29.43823529411765,17
08-11-2021,10,ELIS.FR,16.49,16.6,16.543076923076967,325
08-11-2021,10,CDA.FR,16.02,16.08,16.061052631578942,57
08-11-2021,10,RIN.FR,57.8,58.2,57.916,25
08-11-2021,10,DLTA.FR,89.5,89.6,89.56666666666666,3
08-11-2021,10,IPH.FR,4.746,4.81,4.771464285714285,112
08-11-2021,10,ABVX.FR,27.15,27.6,27.342105263157894,19
08-11-2021,10,LSS.FR,36.5,36.75,36.586666666666666,15
08-11-2021,10,DBG.FR,10.45,10.51,10.487761194029853,67
08-11-2021,10,GPE.FR,29.6,30.0,29.866666666666664,3
08-11-2021,10,VCT.FR,38.35,38.55,38.44032258064519,31
08-11-2021,10,QDT.FR,21.24,21.48,21.372631578947363,57
08-11-2021,10,ATE.FR,149.1,150.5,149.90399999999997,50
08-11-2021,10,ADVIC.FR,8.99,9.05,9.016923076923076,13
08-11-2021,10,ES.FR,14.35,14.7,14.559374999999998,16
08-11-2021,10,PIG.FR,5.04,5.1,5.066,10
08-11-2021,10,AVT.FR,0.0628,0.0649,0.06378999999999999,10
08-11-2021,10,AUB.FR,55.9,57.5,56.62978723404256,47
08-11-2021,10,GUI.FR,14.34,14.6,14.46510638297873,47
08-11-2021,10,ROTH.FR,39.85,40.45,40.093789808917194,314
08-11-2021,10,JBOG.FR,12.05,12.3,12.166666666666666,9
08-11-2021,10,PSAT.FR,6.26,6.26,6.260000000000001,3
08-11-2021,10,TBGBS.FR,0.0208,0.024,0.0219,6
08-11-2021,10,COVH.FR,16.2,16.45,16.36363636363636,11
08-11-2021,10,AURE.FR,8.82,9.0,8.905000000000001,4
08-11-2021,10,ASY.FR,31.0,31.0,31.0,2
08-11-2021,10,GLO.FR,19.6,19.72,19.66625,16
08-11-2021,10,PAR.FR,54.5,55.5,55.0,2
08-11-2021,10,PAT.FR,17.0,17.0,17.0,2
08-11-2021,10,INEA.FR,44.3,44.3,44.3,1
08-11-2021,10,CGM.FR,25.0,25.1,25.03333333333333,3
08-11-2021,10,VRAP.FR,17.85,17.85,17.85,1
08-11-2021,10,AURS.FR,25.0,25.6,25.253846153846155,26
08-11-2021,10,MBWS.FR,1.41,1.425,1.4214285714285715,7
08-11-2021,10,BON.FR,22.25,22.25,22.25,1
08-11-2021,10,PERR.FR,83.8,83.8,83.8,1
08-11-2021,10,ECP.FR,0.785,0.794,0.7895000000000001,2
08-11-2021,11,AIR.FR,114.28,115.22,114.87557342361502,2363
08-11-2021,11,CS.FR,25.47,25.62,25.55883686905645,1367
08-11-2021,11,BN.FR,56.87,57.0,56.930343392299655,961
08-11-2021,11,CAP.FR,211.1,211.9,211.51560000000035,500
08-11-2021,11,ENGI.FR,12.758,12.8,12.779707520891332,718
08-11-2021,11,ORP.FR,93.44,93.82,93.67538461538471,195
08-11-2021,11,KORI.FR,29.28,29.42,29.347368421052664,95
08-11-2021,11,LI.FR,21.95,22.23,22.057010309278343,291
08-11-2021,11,TRI.FR,166.2,167.0,166.60000000000005,51
08-11-2021,11,RIN.FR,57.7,58.6,58.278048780487815,41
08-11-2021,11,UBI.FR,46.86,47.19,46.99598130841128,214
08-11-2021,11,DBG.FR,10.47,10.57,10.517096774193538,62
08-11-2021,11,ROTH.FR,40.1,40.35,40.157831325301196,83
08-11-2021,11,ETL.FR,12.555,12.7,12.640427350427359,234
08-11-2021,11,VK.FR,7.01,7.14,7.0802033898305,295
08-11-2021,11,HEXA.FR,42.2,42.4,42.32,5
08-11-2021,11,ELIOR.FR,6.465,6.54,6.502534246575341,73
08-11-2021,11,ADVIC.FR,8.75,9.1,8.890666666666668,75
08-11-2021,11,CARM.FR,13.52,13.74,13.621379310344832,58
08-11-2021,11,ELIS.FR,16.55,16.61,16.585365853658537,205
08-11-2021,11,POM.FR,23.5,23.76,23.674117647058836,51
08-11-2021,11,TBGBS.FR,0.021,0.024,0.021857142857142856,7
08-11-2021,11,COX.FR,3.175,3.175,3.175,2
08-11-2021,11,NK.FR,37.26,37.6,37.35927007299275,137
08-11-2021,11,VCT.FR,38.4,38.65,38.46192660550459,109
08-11-2021,11,RE.FR,134.5,135.5,134.91666666666666,6
08-11-2021,11,IPH.FR,4.78,4.83,4.807,22
08-11-2021,11,MDM.FR,20.3,20.5,20.430588235294127,85
08-11-2021,11,AUB.FR,56.6,57.3,57.074285714285715,35
08-11-2021,11,QDT.FR,21.22,21.6,21.396216216216228,111
08-11-2021,11,LBIRD.FR,20.15,20.3,20.20625,8
08-11-2021,11,GRVO.FR,132.0,134.5,133.5,28
08-11-2021,11,AURE.FR,8.8,8.94,8.888,5
08-11-2021,11,LOCAL.FR,1.311,1.3158,1.3128,16
08-11-2021,11,AFME.FR,6.0,6.07,6.035,2
08-11-2021,11,UFF.FR,17.8,17.9,17.85,2
08-11-2021,11,GV.FR,0.367,0.3718,0.36853750000000013,24
08-11-2021,11,LAT.FR,0.517,0.524,0.5209090909090909,11
08-11-2021,11,AKW.FR,22.7,22.9,22.795714285714283,35
08-11-2021,11,FPN.FR,0.0374,0.0378,0.037457142857142856,7
08-11-2021,11,PAR.FR,55.0,55.5,55.25,2
08-11-2021,11,NVD3.FR,312.2,312.2,312.2,3
08-11-2021,11,BLC.FR,42.3,42.45,42.388888888888886,9
08-11-2021,11,PEUG.FR,130.4,130.6,130.48,5
08-11-2021,11,ECP.FR,0.798,0.799,0.7986666666666666,3
08-11-2021,11,CNV.FR,7.06,7.36,7.155555555555556,9
08-11-2021,11,GALIM.FR,16.8,16.8,16.8,1
08-11-2021,11,SEC.FR,0.81,0.81,0.81,4
08-11-2021,11,SELER.FR,94.0,94.0,94.0,1
08-11-2021,11,ORIA.FR,185.0,185.0,185.0,2
08-11-2021,11,LSS.FR,36.7,36.7,36.7,4
08-11-2021,11,VIL.FR,5.82,5.88,5.836666666666667,6
08-11-2021,11,COM.FR,11.65,12.0,11.7375,4
08-11-2021,11,ASY.FR,30.9,31.0,30.96666666666667,3
08-11-2021,11,CEN.FR,67.4,67.4,67.4,1
08-11-2021,11,CBOT.FR,3.74,3.74,3.74,1
08-11-2021,11,PREC.FR,34.205,34.21,34.208333333333336,3
08-11-2021,12,ACA.FR,13.294,13.386,13.344506743737965,1038
08-11-2021,12,HOLN.FR,44.445,44.675,44.60473684210527,19
08-11-2021,12,NK.FR,37.34,37.48,37.410526315789504,57
08-11-2021,12,TEP.FR,347.6,349.8,348.8585698070392,881
08-11-2021,12,AIR.FR,114.6,115.26,114.93340088663695,1579
08-11-2021,12,ETL.FR,12.65,12.7,12.675592592592599,135
08-11-2021,12,MAAT.FR,13.55,14.15,13.829166666666667,48
08-11-2021,12,UBI.FR,47.06,47.2,47.138506787330364,442
08-11-2021,12,MCPHY.FR,22.2,22.58,22.3512299465241,187
08-11-2021,12,ELIS.FR,16.58,16.67,16.63533333333331,375
08-11-2021,12,SAMS.FR,203.0,203.0,203.0,3
08-11-2021,12,CAPLI.FR,24.7,24.7,24.7,4
08-11-2021,12,AUB.FR,56.9,57.1,57.006249999999994,16
08-11-2021,12,XFAB.FR,9.55,9.69,9.629069767441859,43
08-11-2021,12,TRI.FR,166.4,167.1,166.74680851063832,47
08-11-2021,12,VCT.FR,38.5,38.85,38.71333333333335,45
08-11-2021,12,PIG.FR,5.03,5.07,5.052727272727273,11
08-11-2021,12,PERR.FR,83.8,83.8,83.8,1
08-11-2021,12,ROTH.FR,40.05,40.25,40.15212765957444,47
08-11-2021,12,COX.FR,3.17,3.18,3.175,4
08-11-2021,12,DBG.FR,10.5,10.56,10.523809523809522,42
08-11-2021,12,TCH.FR,2.716,2.762,2.743890909090908,55
08-11-2021,12,QDT.FR,21.46,21.6,21.5275,48
08-11-2021,12,JBOG.FR,12.3,12.45,12.35,3
08-11-2021,12,DVT.FR,167.9,168.5,168.1375,8
08-11-2021,12,ECP.FR,0.787,0.8,0.7973333333333334,6
08-11-2021,12,FPN.FR,0.0378,0.038,0.037950000000000005,4
08-11-2021,12,SEV.FR,19.695,19.705,19.70119658119658,117
08-11-2021,12,IPH.FR,4.756,4.822,4.778857142857139,63
08-11-2021,12,VIL.FR,5.82,5.82,5.82,1
08-11-2021,12,SBT.FR,13.36,13.36,13.36,6
08-11-2021,12,MBWS.FR,1.42,1.44,1.4328571428571428,7
08-11-2021,12,ASY.FR,30.9,31.0,30.933333333333334,3
08-11-2021,12,NOKIA.FR,5.093,5.107,5.101172413793105,29
08-11-2021,12,EC.FR,138.0,138.5,138.41666666666666,6
08-11-2021,12,AFME.FR,6.0,6.0,6.0,1
08-11-2021,12,BON.FR,22.35,22.45,22.37368421052632,57
08-11-2021,12,ESI.FR,68.8,69.4,69.2,5
08-11-2021,12,MDM.FR,20.36,20.44,20.40358974358976,39
08-11-2021,12,AKW.FR,22.85,22.9,22.88076923076923,13
08-11-2021,12,GRVO.FR,130.0,138.0,134.640625,32
08-11-2021,12,COM.FR,11.6,12.0,11.725,4
08-11-2021,12,GLO.FR,19.48,19.6,19.537647058823527,17
08-11-2021,13,NOKIA.FR,5.091,5.1,5.097030303030303,33
08-11-2021,13,AIR.FR,114.62,115.18,114.9298258894779,1321
08-11-2021,13,ACA.FR,13.286,13.336,13.308420525657084,799
08-11-2021,13,CAP.FR,211.4,212.3,211.8206989247302,372
08-11-2021,13,ENGI.FR,12.764,12.824,12.794802547770722,785
08-11-2021,13,VK.FR,6.97,7.09,7.0328378378378344,259
08-11-2021,13,CGG.FR,0.6858,0.6926,0.6887738317757008,107
08-11-2021,13,MCPHY.FR,22.26,22.54,22.40473118279572,93
08-11-2021,13,FPN.FR,0.0374,0.0384,0.03818666666666667,15
08-11-2021,13,RF.FR,79.6,79.7,79.64727272727272,55
08-11-2021,13,KORI.FR,29.16,29.44,29.28162162162155,111
08-11-2021,13,LAT.FR,0.519,0.524,0.522,5
08-11-2021,13,LOCAL.FR,1.3122,1.316,1.3140666666666667,36
08-11-2021,13,MAAT.FR,13.75,13.95,13.835714285714284,21
08-11-2021,13,ROTH.FR,40.1,40.5,40.3573033707865,89
08-11-2021,13,QDT.FR,21.44,21.58,21.501851851851857,54
08-11-2021,13,ELIS.FR,16.6,16.66,16.636052631578945,114
08-11-2021,13,BON.FR,22.4,22.4,22.399999999999988,33
08-11-2021,13,TRI.FR,166.8,167.3,167.0857142857142,35
08-11-2021,13,GUI.FR,14.84,15.08,14.993414634146331,82
08-11-2021,13,DBG.FR,10.5,10.55,10.523404255319143,47
08-11-2021,13,CARM.FR,13.6,13.74,13.661886792452824,53
08-11-2021,13,POM.FR,23.62,23.74,23.677647058823528,51
08-11-2021,13,FPG.FR,0.552,0.578,0.5714,10
08-11-2021,13,ATE.FR,149.3,150.0,149.643103448276,116
08-11-2021,13,UFF.FR,17.7,17.7,17.7,4
08-11-2021,13,NEX.FR,88.75,89.0,88.87499999999997,52
08-11-2021,13,GLO.FR,19.6,19.68,19.645,4
08-11-2021,13,AKW.FR,22.85,23.0,22.943749999999998,8
08-11-2021,13,MDM.FR,20.32,20.46,20.365000000000016,56
08-11-2021,13,SEV.FR,19.7,19.705,19.70326923076922,26
08-11-2021,13,ES.FR,14.5,14.5,14.5,2
08-11-2021,13,SFPI.FR,3.815,3.83,3.824117647058823,68
08-11-2021,13,MTU.FR,29.75,29.95,29.88181818181818,11
08-11-2021,13,GNFT.FR,3.162,3.166,3.1639999999999997,2
08-11-2021,13,COX.FR,3.16,3.18,3.1719999999999997,10
08-11-2021,13,IPS.FR,41.55,41.8,41.663333333333355,45
08-11-2021,13,VCT.FR,38.35,38.6,38.49880952380953,42
08-11-2021,13,TOUP.FR,7.96,7.98,7.97,4
08-11-2021,13,BLC.FR,42.2,42.25,42.239999999999995,5
08-11-2021,13,VIL.FR,5.82,5.88,5.85,2
08-11-2021,13,VRAP.FR,17.9,17.9,17.9,1
08-11-2021,13,ECP.FR,0.781,0.797,0.787,4
08-11-2021,13,ABEO.FR,14.5,14.5,14.5,1
08-11-2021,13,NHOA.FR,19.66,19.74,19.711999999999996,5
08-11-2021,13,RE.FR,135.5,135.5,135.5,1
08-11-2021,13,LBIRD.FR,20.15,20.3,20.2,3
08-11-2021,13,CGGBS.FR,0.0062,0.0062,0.0062,1
08-11-2021,13,CAPLI.FR,24.7,24.7,24.7,1
08-11-2021,14,AIR.FR,114.5,115.22,114.93856971153785,1664
08-11-2021,14,CS.FR,25.585,25.66,25.61927440633232,1137
08-11-2021,14,INEA.FR,44.3,44.3,44.3,1
08-11-2021,14,TFI.FR,8.965,8.99,8.977432432432437,37
08-11-2021,14,LI.FR,22.22,22.36,22.27626582278484,158
08-11-2021,14,LBIRD.FR,20.15,20.2,20.191666666666666,6
08-11-2021,14,ORP.FR,93.82,94.0,93.90000000000002,222
08-11-2021,14,TRI.FR,166.9,167.2,167.01489361702133,47
08-11-2021,14,FDJ.FR,45.43,45.65,45.557196261682265,107
08-11-2021,14,GUI.FR,14.9,15.2,15.06325000000001,80
08-11-2021,14,FGR.FR,92.92,93.34,93.07561643835615,219
08-11-2021,14,NOKIA.FR,5.09,5.1,5.093913043478261,23
08-11-2021,14,MCPHY.FR,22.4,22.62,22.536140350877183,57
08-11-2021,14,VCT.FR,38.45,38.5,38.470454545454544,22
08-11-2021,14,CDA.FR,15.66,15.82,15.731162790697681,43
08-11-2021,14,DBG.FR,10.49,10.54,10.513396226415091,53
08-11-2021,14,RF.FR,79.7,79.75,79.73372093023255,43
08-11-2021,14,SFPI.FR,3.815,3.82,3.8194444444444424,27
08-11-2021,14,GLO.FR,19.54,19.64,19.58888888888889,18
08-11-2021,14,MDM.FR,20.42,20.5,20.457538461538487,65
08-11-2021,14,QDT.FR,21.42,21.48,21.45166666666667,12
08-11-2021,14,HOLN.FR,44.4,44.505,44.46760869565218,23
08-11-2021,14,GRVO.FR,133.0,136.0,134.0,9
08-11-2021,14,PEUG.FR,129.4,129.8,129.6,5
08-11-2021,14,NHOA.FR,19.7,19.7,19.7,1
08-11-2021,14,LSS.FR,36.8,37.05,36.96071428571429,14
08-11-2021,14,NK.FR,37.32,37.44,37.36794117647063,68
08-11-2021,14,AUB.FR,56.5,57.0,56.87407407407407,27
08-11-2021,14,IPS.FR,41.45,41.55,41.5,26
08-11-2021,14,CARM.FR,13.56,13.64,13.595199999999998,25
08-11-2021,14,VRAP.FR,17.85,17.85,17.85,2
08-11-2021,14,CAPLI.FR,24.6,24.7,24.65,2
08-11-2021,14,PERR.FR,83.8,83.8,83.8,1
08-11-2021,14,CGM.FR,24.8,24.9,24.857142857142858,7
08-11-2021,14,MBWS.FR,1.405,1.45,1.4169999999999998,10
08-11-2021,14,AKW.FR,22.85,22.85,22.85,5
08-11-2021,14,AURE.FR,8.9,8.98,8.933333333333335,6
08-11-2021,14,GENX.FR,8.98,9.0,8.995000000000001,8
08-11-2021,14,ELEC.FR,117.0,117.0,117.0,1
08-11-2021,14,BLC.FR,42.15,42.2,42.195833333333326,12
08-11-2021,14,LACR.FR,37.2,37.6,37.333333333333336,6
08-11-2021,14,COH.FR,1.95,1.95,1.95,1
08-11-2021,14,DLTA.FR,91.3,91.4,91.36666666666667,3
08-11-2021,14,AURS.FR,25.2,25.2,25.2,2
08-11-2021,14,NVD3.FR,307.0094,307.0094,307.0094,1
08-11-2021,14,PIG.FR,5.07,5.07,5.07,1
08-11-2021,14,COM.FR,11.65,11.9,11.733333333333334,3
08-11-2021,14,ACAN.FR,0.518,0.518,0.518,1
08-11-2021,14,EC.FR,138.5,139.0,138.95,10
08-11-2021,14,HEXA.FR,42.0,42.1,42.075,4
08-11-2021,15,LSS.FR,37.05,37.4,37.284328358208974,67
08-11-2021,15,UBI.FR,47.15,47.37,47.2389275362319,345
08-11-2021,15,FGR.FR,92.58,93.04,92.86770601336285,449
08-11-2021,15,HOLN.FR,44.48,44.655,44.60590909090908,44
08-11-2021,15,AIR.FR,114.5,115.0,114.74332848131994,2061
08-11-2021,15,TFI.FR,8.95,8.975,8.964537037037031,54
08-11-2021,15,LOCAL.FR,1.305,1.315,1.310743333333334,60
08-11-2021,15,MCPHY.FR,22.46,22.64,22.556842105263165,76
08-11-2021,15,ENGI.FR,12.79,12.846,12.82121816562776,1123
08-11-2021,15,MTU.FR,29.85,30.0,29.929166666666674,12
08-11-2021,15,ORP.FR,93.2,93.86,93.49747311827949,372
08-11-2021,15,VCT.FR,38.45,38.65,38.5306451612903,31
08-11-2021,15,ELIS.FR,16.58,16.69,16.650630630630644,222
08-11-2021,15,KORI.FR,29.1,29.18,29.133684210526326,76
08-11-2021,15,CDA.FR,15.6,15.84,15.704499999999996,40
08-11-2021,15,SFPI.FR,3.8,3.825,3.813863636363634,66
08-11-2021,15,TCH.FR,2.704,2.718,2.7124374999999996,32
08-11-2021,15,DBG.FR,10.52,10.57,10.551071428571428,56
08-11-2021,15,SEV.FR,19.7,19.705,19.700161290322583,31
08-11-2021,15,GLO.FR,19.48,19.54,19.525,4
08-11-2021,15,PAR.FR,55.5,55.5,55.5,1
08-11-2021,15,DVT.FR,168.5,168.5,168.5,2
08-11-2021,15,POM.FR,23.7,23.96,23.86025974025977,77
08-11-2021,15,BON.FR,22.3,22.4,22.361904761904754,21
08-11-2021,15,IPS.FR,41.3,41.5,41.411904761904744,42
08-11-2021,15,RE.FR,134.5,135.0,134.625,4
08-11-2021,15,PERR.FR,83.8,83.8,83.8,2
08-11-2021,15,PEUG.FR,129.2,129.6,129.37272727272725,22
08-11-2021,15,SBT.FR,13.3,13.3,13.300000000000002,3
08-11-2021,15,AURE.FR,8.98,9.18,9.084999999999999,12
08-11-2021,15,COM.FR,11.9,11.9,11.9,1
08-11-2021,15,AKW.FR,22.85,23.0,22.99074074074074,27
08-11-2021,15,IRD.FR,25.2,25.2,25.2,1
08-11-2021,15,FNAC.FR,57.3,57.5,57.43000000000001,20
08-11-2021,15,LACR.FR,37.2,37.7,37.4,3
08-11-2021,15,INEA.FR,44.3,44.3,44.3,1
08-11-2021,15,SAMS.FR,203.0,204.0,203.5,2
08-11-2021,15,BLC.FR,42.25,42.75,42.44027777777778,36
08-11-2021,15,EC.FR,139.0,139.0,139.0,2
08-11-2021,15,COVH.FR,16.4,16.4,16.4,3
08-11-2021,15,ABVX.FR,27.4,27.7,27.577777777777776,9
08-11-2021,15,ACAN.FR,0.518,0.518,0.518,1
08-11-2021,15,ES.FR,14.7,14.7,14.7,2
08-11-2021,15,PAT.FR,17.0,17.0,17.0,1
08-11-2021,15,VMGBS.FR,0.005,0.0055,0.005333333333333333,3
08-11-2021,15,DLTA.FR,90.7,91.0,90.89999999999999,3
08-11-2021,16,AIR.FR,114.76,115.48,115.17473176999725,3113
08-11-2021,16,CS.FR,25.665,25.77,25.722198778456406,1801
08-11-2021,16,KORI.FR,29.04,29.16,29.080720720720677,111
08-11-2021,16,BN.FR,56.77,57.06,56.89843853820565,1204
08-11-2021,16,ENGI.FR,12.768,12.808,12.784972684876736,1501
08-11-2021,16,ELIS.FR,16.59,16.65,16.618820224719105,178
08-11-2021,16,TEP.FR,350.1,351.7,350.7844139650871,802
08-11-2021,16,FPN.FR,0.0376,0.0384,0.03815,8
08-11-2021,16,FDJ.FR,45.4,45.55,45.46487804878041,164
08-11-2021,16,LI.FR,22.29,22.44,22.346666666666707,264
08-11-2021,16,CDA.FR,15.58,15.68,15.632195121951224,41
08-11-2021,16,VK.FR,7.02,7.075,7.050286343612334,227
08-11-2021,16,PIG.FR,5.06,5.09,5.074999999999999,2
08-11-2021,16,AUB.FR,56.9,57.5,57.192592592592575,27
08-11-2021,16,LOCAL.FR,1.2862,1.305,1.2932356435643577,101
08-11-2021,16,MBWS.FR,1.42,1.42,1.42,4
08-11-2021,16,ES.FR,14.6,14.7,14.616666666666665,6
08-11-2021,16,QDT.FR,21.3,21.44,21.34975609756098,41
08-11-2021,16,UBI.FR,47.17,47.41,47.30050890585229,393
08-11-2021,16,TRI.FR,167.1,168.2,167.71190476190475,84
08-11-2021,16,AKW.FR,22.8,23.0,22.921875,16
08-11-2021,16,CARM.FR,13.46,13.58,13.529565217391305,46
08-11-2021,16,BLC.FR,42.65,43.3,42.98452380952382,42
08-11-2021,16,ATE.FR,150.5,151.0,150.8277777777776,90
08-11-2021,16,ASY.FR,30.8,31.0,30.933333333333334,3
08-11-2021,16,MCPHY.FR,22.32,22.52,22.43574074074078,108
08-11-2021,16,TBGBS.FR,0.022,0.026,0.02421428571428572,14
08-11-2021,16,GLO.FR,19.42,19.52,19.453750000000007,16
08-11-2021,16,NEX.FR,88.3,89.05,88.71890243902436,82
08-11-2021,16,XFAB.FR,9.57,9.63,9.599365079365082,63
08-11-2021,16,TCH.FR,2.696,2.718,2.702926829268292,41
08-11-2021,16,GV.FR,0.362,0.3682,0.3638810344827585,58
08-11-2021,16,NVD3.FR,300.4428,300.4428,300.4428,1
08-11-2021,16,LAT.FR,0.525,0.525,0.5250000000000001,11
08-11-2021,16,BON.FR,22.35,22.85,22.632291666666713,144
08-11-2021,16,VCT.FR,38.5,38.55,38.53571428571428,28
08-11-2021,16,LBIRD.FR,20.2,20.25,20.21666666666667,3
08-11-2021,16,AURS.FR,24.6,25.1,24.882608695652177,23
08-11-2021,16,CEN.FR,66.6,66.6,66.6,1
08-11-2021,16,LACR.FR,37.4,37.5,37.45,6
08-11-2021,16,ABVX.FR,27.4,27.45,27.416666666666668,3
08-11-2021,16,ECP.FR,0.78,0.786,0.7811111111111112,9
08-11-2021,16,AFME.FR,5.8,5.91,5.842499999999999,16
08-11-2021,16,AURE.FR,8.84,9.1,8.969999999999999,2
08-11-2021,16,ESI.FR,69.4,69.4,69.4,1
08-11-2021,16,AAA.FR,11.5,11.5,11.5,1
08-11-2021,16,CAPLI.FR,24.5,24.7,24.575,12
08-11-2021,16,CBOT.FR,3.75,3.75,3.75,4
08-11-2021,16,SEC.FR,0.89,0.89,0.89,2
08-11-2021,16,TOUP.FR,7.98,7.98,7.98,2
08-11-2021,16,RE.FR,135.0,135.0,135.0,1
08-11-2021,16,XBTI.FR,5.67,5.67,5.67,1
08-11-2021,16,TPB.FR,133.0,133.0,133.0,2
08-11-2021,16,ELEC.FR,117.0,117.0,117.0,3
08-11-2021,17,ACA.FR,13.21,13.278,13.237737207833462,1583
08-11-2021,17,AIR.FR,115.24,115.64,115.43418406072426,2108
08-11-2021,17,CAP.FR,211.8,212.5,212.05714285714387,595
08-11-2021,17,ATE.FR,150.9,151.5,151.35375722543358,173
08-11-2021,17,ORP.FR,93.14,93.32,93.19924433249359,397
08-11-2021,17,TFI.FR,8.925,8.955,8.942711864406801,118
08-11-2021,17,ENGI.FR,12.738,12.788,12.760430313588616,1148
08-11-2021,17,MDM.FR,20.56,20.66,20.61204545454542,176
08-11-2021,17,FDJ.FR,45.26,45.46,45.318419354838845,310
08-11-2021,17,TEP.FR,350.3,351.1,350.69911242603644,676
08-11-2021,17,BON.FR,22.7,22.95,22.816355140186896,107
08-11-2021,17,VK.FR,6.99,7.065,7.015361990950231,221
08-11-2021,17,DVT.FR,168.0,168.5,168.26250000000002,24
08-11-2021,17,CBOT.FR,3.75,3.75,3.75,10
08-11-2021,17,ES.FR,14.45,14.8,14.68690476190475,42
08-11-2021,17,LOCAL.FR,1.286,1.293,1.2875079646017695,113
08-11-2021,17,ETL.FR,12.64,12.67,12.662153558052465,267
08-11-2021,17,MCPHY.FR,22.46,22.84,22.705732484076474,157
08-11-2021,17,ELIOR.FR,6.475,6.5,6.489012738853511,157
08-11-2021,17,VCT.FR,38.4,38.55,38.499541284403676,109
08-11-2021,17,NEX.FR,89.1,89.35,89.2530487804878,164
08-11-2021,17,SEV.FR,19.7,19.72,19.715231788079418,151
08-11-2021,17,QDT.FR,21.28,21.4,21.31941747572815,103
